CustomerID,Segment,Churn_Probability,Monetary,Frequency,TotalRevenue
14394,Hibernating,0.94599116,93.8,1,93.8
17103,Hibernating,0.9459899,424.3,1,424.3
14586,Hibernating,0.9459506,237.36,1,237.35999999999999
16677,Hibernating,0.9459074,880.62,2,880.62
13315,Hibernating,0.94587225,310.26000000000005,1,310.26000000000005
17174,Hibernating,0.94587076,59.9,1,59.9
13179,Hibernating,0.945817,572.3100000000001,1,572.3100000000001
13445,Hibernating,0.9457916,241.9,1,241.89999999999998
17989,Hibernating,0.9456656,207.33,1,207.33
18197,Hibernating,0.9456645,230.1,1,230.1
15902,Hibernating,0.9456091,145.01,1,145.01
12419,Hibernating,0.94556123,503.01,2,503.01
14695,Hibernating,0.9455304,1534.22,3,1534.22
13641,Hibernating,0.9455263,1016.47,5,1016.47
17102,Hibernating,0.9455182,25.5,1,25.5
13826,Hibernating,0.9455025,189.5,1,189.5
14945,Hibernating,0.94539446,179.4,1,179.4
17472,Hibernating,0.94537103,922.35,4,922.35
18124,Hibernating,0.9453612,102.65,1,102.65
18169,Hibernating,0.9453153,202.65,1,202.65
13773,Hibernating,0.94529814,301.54,2,301.54
15069,Hibernating,0.94523054,1109.53,1,1109.53
12998,Hibernating,0.94516194,920.08,3,920.08
15954,Hibernating,0.945135,190.75,1,190.75
16665,Hibernating,0.94508976,135.4,1,135.4
14717,Hibernating,0.944961,81.3,1,81.3
15934,Hibernating,0.9449365,2190.66,2,2190.66
16828,Hibernating,0.94493514,128.5,2,128.5
12770,Hibernating,0.9449205,3246.45,2,3246.45
13548,Hibernating,0.9449133,901.44,3,901.44
14053,Hibernating,0.9449132,572.3,4,572.3
16375,Hibernating,0.94490963,104.0,2,104.0
15083,Hibernating,0.9448144,88.2,1,88.2
14858,Hibernating,0.9447817,180.75,1,180.75
16196,Hibernating,0.94469094,93.3,1,93.3
13766,Hibernating,0.9446496,190.35,1,190.35
14542,Hibernating,0.94464433,103.25,1,103.25
15515,Hibernating,0.9446353,171.81,1,171.81
17322,Hibernating,0.9446055,922.59,5,922.59
12699,Hibernating,0.9445966,638.11,1,638.11
13393,Hibernating,0.94457656,1131.45,4,1131.45
12891,Hibernating,0.94452083,840.5,11,840.5
17687,Hibernating,0.944421,432.68,1,432.68
16886,Hibernating,0.9444088,134.0,1,134.0
15085,Hibernating,0.9443906,347.54,1,347.54
12915,Hibernating,0.9443854,975.1,4,975.1
14795,Hibernating,0.94436795,131.45000000000002,1,131.45000000000002
14392,Hibernating,0.94429076,266.4,1,266.4
18203,Hibernating,0.94426686,492.52,4,492.52
13369,Hibernating,0.94414794,308.28000000000003,1,308.28000000000003
14338,Hibernating,0.94412285,928.1,3,928.1
18031,Hibernating,0.94411075,451.3,1,451.3
12767,Hibernating,0.9440523,949.82,1,949.82
14831,Hibernating,0.9440286,1676.57,3,1676.57
16074,Hibernating,0.9439948,252.5,1,252.5
12742,Hibernating,0.943978,1201.52,1,1201.52
16109,Hibernating,0.9438712,939.48,3,939.48
17128,Hibernating,0.9438582,157.09,1,157.09
18163,Hibernating,0.9438465,728.84,1,728.84
14437,Hibernating,0.9438238,873.34,5,873.34
16870,Hibernating,0.94374526,450.16,1,450.16
15929,Hibernating,0.9436116,594.0,1,594.0
18224,Hibernating,0.9435264,158.95000000000002,1,158.95000000000002
15928,Hibernating,0.94348395,293.53,1,293.53
16417,Hibernating,0.94348127,35.7,1,35.7
14436,Hibernating,0.9434361,271.7,2,271.7
17170,Hibernating,0.94343513,178.68,2,178.68
15094,Hibernating,0.94342333,83.0,2,83.0
15003,Hibernating,0.94337803,1027.03,6,1027.03
13501,Hibernating,0.9433516,2885.11,3,2885.11
12773,Hibernating,0.94332606,124.25,1,124.25
13051,Hibernating,0.94324255,155.8,2,155.8
16761,Hibernating,0.9431995,316.62,1,316.62
16214,Hibernating,0.9431677,2038.25,4,2038.25
12745,Hibernating,0.9431451,925.41,3,925.41
14361,Hibernating,0.9429618,214.71,1,214.71
13106,Hibernating,0.9429189,603.46,2,603.46
12499,Hibernating,0.9427576,393.72,1,393.72
17123,Hibernating,0.942726,977.17,3,977.1700000000001
12872,Hibernating,0.942721,3283.96,12,3283.96
14694,Hibernating,0.94265705,244.31,1,244.31
16664,Hibernating,0.9426437,109.2,1,109.2
15736,Hibernating,0.9425346,1767.12,2,1767.1200000000001
16063,Hibernating,0.9424774,335.32,1,335.32
16301,Hibernating,0.942431,107.33,1,107.33
17770,Hibernating,0.942419,1143.27,5,1143.27
17879,Hibernating,0.9424017,178.52,1,178.52
15233,Hibernating,0.94236857,59.400000000000006,1,59.400000000000006
17241,Hibernating,0.94236225,2736.64,12,2736.64
14244,Hibernating,0.9423469,366.42,1,366.41999999999996
13056,Hibernating,0.94229436,209.48,1,209.48
13459,Hibernating,0.9422693,1160.41,2,1160.41
13105,Hibernating,0.9421238,72.0,1,72.0
13551,Hibernating,0.9419452,244.2,2,244.2
13144,Hibernating,0.94190437,135.35,2,135.35
16095,Hibernating,0.9418978,447.05,1,447.05
13661,Hibernating,0.94185275,325.24,1,325.24
15317,Hibernating,0.9418359,129.75,1,129.75
18148,Hibernating,0.94169915,112.85,1,112.85000000000001
13251,Hibernating,0.9416658,252.68,1,252.68
12776,Hibernating,0.9416322,55.5,1,55.5
14590,Hibernating,0.94158435,2993.37,20,2993.37
14949,Hibernating,0.94155973,515.0,4,515.0
17927,Hibernating,0.94151485,294.0,1,294.0
15231,Hibernating,0.94141066,250.26,1,250.26000000000002
16699,Hibernating,0.94130814,994.6,7,994.6
12385,Hibernating,0.9412702,1938.4,1,1938.4
13122,Hibernating,0.9412665,922.39,2,922.39
13036,Hibernating,0.94126517,307.1,1,307.1
13003,Hibernating,0.9412181,149.05,3,149.05
14969,Hibernating,0.9412014,906.23,1,906.23
15590,Hibernating,0.9411961,1496.6,5,1496.6
12624,Hibernating,0.9411846,641.13,2,641.13
15749,Hibernating,0.94112855,44534.3,3,44534.3
14314,Hibernating,0.941083,229.8,2,229.79999999999998
13281,Hibernating,0.9410046,350.85,1,350.85
17741,Hibernating,0.94098854,101.1,2,101.1
14777,Hibernating,0.9409188,307.56,1,307.56
13529,Hibernating,0.9408949,307.76,2,307.76
17972,Hibernating,0.94088733,135.19,1,135.19
17499,Hibernating,0.94085914,1341.39,2,1341.3899999999999
14176,Hibernating,0.9408195,756.46,5,756.46
13857,Hibernating,0.9405726,1001.01,6,1001.01
13511,Hibernating,0.9405341,282.76,1,282.76
16893,Hibernating,0.94049114,249.89,2,249.89000000000001
17309,Hibernating,0.9404784,320.39,3,320.39
17456,Hibernating,0.9404169,975.56,2,975.5600000000001
17814,Hibernating,0.94027555,1609.37,2,1609.37
15538,Hibernating,0.94024056,3358.4,6,3358.4
17514,Hibernating,0.9402204,522.0,2,522.0
13494,Hibernating,0.94021285,316.26000000000005,1,316.26000000000005
13582,Hibernating,0.9401926,241.68,2,241.68
13526,Hibernating,0.94012284,1182.0,2,1182.0
13935,Hibernating,0.9401003,6116.92,3,6116.92
14501,Hibernating,0.9400946,251.21,2,251.21
18025,Hibernating,0.9399632,1177.72,6,1177.72
12692,Hibernating,0.9398195,110.95,1,110.95
17390,Hibernating,0.9397962,149.3,1,149.3
15689,Hibernating,0.93977004,521.03,3,521.03
18000,Hibernating,0.9397217,124.25,1,124.25
14613,Hibernating,0.9395898,76.32000000000001,1,76.32000000000001
13963,Hibernating,0.9395091,2860.57,17,2860.57
16335,Hibernating,0.93950593,2753.52,7,2753.52
16948,Hibernating,0.939386,868.77,7,868.77
16901,Hibernating,0.9393331,204.26,1,204.26
17053,Hibernating,0.9393151,498.48,1,498.48
15378,Hibernating,0.9392782,246.5,2,246.5
13294,Hibernating,0.93911386,1689.53,3,1689.53
17721,Hibernating,0.939092,307.21000000000004,1,307.21000000000004
17094,Hibernating,0.9389525,402.2000000000001,2,402.20000000000005
15250,Hibernating,0.9389433,60.0,1,60.0
13648,Hibernating,0.9389086,1764.02,8,1764.02
12590,Hibernating,0.9389079,9864.26,2,9864.26
17617,Hibernating,0.9388955,385.19,1,385.19
18185,Hibernating,0.9388561,304.25,1,304.25
13380,Hibernating,0.9388415,62.4,1,62.4
14255,Hibernating,0.9387666,1000.63,1,1000.63
16192,Hibernating,0.9387604,351.3,1,351.3
16509,Hibernating,0.9387398,363.7000000000001,1,363.70000000000005
15280,Hibernating,0.93869275,397.52,3,397.52
15481,Hibernating,0.9386809,1993.34,1,1993.34
17356,Hibernating,0.93864715,946.47,5,946.47
15991,Hibernating,0.938537,150.55,1,150.55
15079,Hibernating,0.93848974,3625.4,11,3625.4
13906,Hibernating,0.9384885,42.0,1,42.0
15109,Hibernating,0.9384743,983.1,3,983.1
12459,Hibernating,0.9384089,454.36,1,454.36
13218,Hibernating,0.93815506,62.64,1,62.64
12355,Hibernating,0.93808484,947.61,2,947.61
12814,Hibernating,0.9380415,125.92,1,125.92
13843,Hibernating,0.93802613,319.75,1,319.75
16351,Hibernating,0.93797135,3330.03,13,3330.03
17136,Hibernating,0.9379505,231.68,1,231.68
17021,Hibernating,0.9379315,1182.22,6,1182.22
14348,Hibernating,0.9378064,409.57,1,409.57
15387,Hibernating,0.9377831,468.65,1,468.65
12687,Hibernating,0.9377697,2138.91,2,2138.91
15661,Hibernating,0.93774736,1215.95,8,1215.95
17981,Hibernating,0.9377106,239.12,1,239.12
13237,Hibernating,0.93764657,643.0,1,643.0
15698,Hibernating,0.937643,46.2,1,46.2
15445,Hibernating,0.93761784,284.5,2,284.5
15734,Hibernating,0.93747824,2263.3,4,2263.3
14750,Hibernating,0.9374366,112.03,1,112.03
17398,Hibernating,0.9374157,653.38,3,653.38
15259,Hibernating,0.93722415,1182.38,4,1182.3799999999999
16307,Hibernating,0.9372187,1194.92,3,1194.92
13172,Hibernating,0.9371184,69.6,1,69.6
15431,Hibernating,0.9370799,153.24,1,153.24
12926,Hibernating,0.9370109,1523.97,4,1523.97
17108,Hibernating,0.9369596,174.95,1,174.95
13411,Hibernating,0.93694615,213.55,1,213.55
13712,Hibernating,0.93693763,766.42,2,766.42
15359,Hibernating,0.9368984,181.35,8,181.35
14685,Hibernating,0.9367672,4536.64,8,4536.64
16599,Hibernating,0.9366809,172.8,1,172.8
16867,Hibernating,0.93663216,76.74000000000001,1,76.74000000000001
14797,Hibernating,0.9366195,300.31,1,300.31
17165,Hibernating,0.9364759,1794.32,6,1794.32
18199,Hibernating,0.9364697,344.75,1,344.75
14941,Hibernating,0.93646574,182.1,1,182.1
15377,Hibernating,0.9364339,1211.75,4,1211.75
16294,Hibernating,0.9364161,126.05,1,126.05000000000001
16290,Hibernating,0.93630904,1957.7,4,1957.7
13158,Hibernating,0.93627226,1508.18,5,1508.18
13609,Hibernating,0.93625414,167.35,1,167.35
16073,Hibernating,0.93624896,122.4,1,122.4
12996,Hibernating,0.93624145,355.5,1,355.5
16854,Hibernating,0.93622,1408.96,2,1408.96
16623,Hibernating,0.93617404,1015.24,4,1015.24
18175,Hibernating,0.9360961,176.10000000000002,1,176.10000000000002
17821,Hibernating,0.9360516,334.62,1,334.62
13470,Hibernating,0.93601525,165.0,2,165.0
15925,Hibernating,0.9359515,207.15,1,207.15
13958,Hibernating,0.9359455,4709.2300000000005,8,4709.2300000000005
14933,Hibernating,0.93583024,1770.0,4,1770.0
14074,Hibernating,0.9357778,219.4,1,219.4
16162,Hibernating,0.935689,37.4,1,37.4
14423,Hibernating,0.93568885,916.61,3,916.61
17959,Hibernating,0.93567574,140.75,1,140.75
14364,Hibernating,0.9355726,3717.35,8,3717.35
15686,Hibernating,0.93529713,90.0,1,90.0
17748,Hibernating,0.9352817,358.15,1,358.15
17635,Hibernating,0.93518233,1265.58,3,1265.58
16034,Hibernating,0.93518066,911.32,6,911.32
13678,Hibernating,0.935157,232.6,1,232.6
17113,Hibernating,0.93507123,2305.59,6,2305.59
14625,Hibernating,0.9350215,4497.88,11,4497.88
17893,Hibernating,0.9347981,107.21,1,107.21
14782,Hibernating,0.9347136,200.1,1,200.10000000000002
17488,Hibernating,0.9346875,336.5,1,336.5
13009,Hibernating,0.9346443,234.0,1,234.0
17216,Hibernating,0.9345995,63.6,1,63.6
12564,Hibernating,0.93459815,456.9,1,456.90000000000003
17729,Hibernating,0.93457067,438.65,1,438.65000000000003
12639,Hibernating,0.9343073,1312.37,3,1312.3700000000001
12574,Hibernating,0.9341454,218.45,1,218.45000000000002
13543,Hibernating,0.93404055,1439.61,2,1439.61
17525,Hibernating,0.93401843,1161.9,3,1161.9
16459,Hibernating,0.9339693,71.78999999999999,1,71.78999999999999
12736,Hibernating,0.93394905,234.0,1,234.0
13387,Hibernating,0.9339431,186.94,1,186.94
13818,Hibernating,0.9338256,61.28,1,61.28
14637,Hibernating,0.93376565,106.68,1,106.68
16692,Hibernating,0.93372905,1914.7,4,1914.6999999999998
16752,Hibernating,0.9335052,207.5,1,207.5
16838,Hibernating,0.93341976,1159.61,4,1159.6100000000001
12711,Hibernating,0.93338895,1339.05,2,1339.05
14847,Hibernating,0.9333722,1348.95,3,1348.95
15705,Hibernating,0.9333069,143.1,1,143.1
12548,Hibernating,0.93330634,95.2,1,95.19999999999999
16860,Hibernating,0.93330044,1610.62,3,1610.62
13302,Hibernating,0.9332859,159.2,2,159.2
13361,Hibernating,0.93318176,1450.5,2,1450.5
12533,Hibernating,0.9330766,1367.89,2,1367.89
16889,Hibernating,0.93306553,2526.65,6,2526.65
15130,Hibernating,0.9330244,330.11,1,330.11
13312,Hibernating,0.93301797,124.75,1,124.75
14041,Hibernating,0.9328745,141.41,1,141.41
14370,Hibernating,0.93285966,1175.78,6,1175.78
15420,Hibernating,0.9328399,743.0,6,743.0
15015,Hibernating,0.93281597,2354.97,13,2354.97
17713,Hibernating,0.93272275,1198.09,4,1198.09
17178,Hibernating,0.93256474,432.96,1,432.96000000000004
17328,Hibernating,0.93246937,104.7,1,104.7
12690,Hibernating,0.9324595,389.01,1,389.01
12777,Hibernating,0.9324561,519.45,1,519.45
15629,Hibernating,0.932357,2240.9,4,2240.9
13696,Hibernating,0.932319,2020.4,3,2020.4
14612,Hibernating,0.932262,877.7,1,877.7
17305,Hibernating,0.9322042,2135.46,1,2135.46
13376,Hibernating,0.93219423,1019.76,3,1019.76
15302,Hibernating,0.932143,308.0,1,308.0
13888,Hibernating,0.9320444,2001.59,7,2001.5900000000001
12507,Hibernating,0.9319864,1844.06,4,1844.06
16090,Hibernating,0.9319385,180.56,1,180.56
17120,Hibernating,0.93191856,307.46,1,307.46
14410,Hibernating,0.9319044,2631.9,11,2631.9
14580,Hibernating,0.9317634,14.85,1,14.85
17697,Hibernating,0.9315798,338.95,1,338.95
12441,Hibernating,0.93155366,173.55,1,173.55
13966,Hibernating,0.9313804,384.26,1,384.26
12580,Hibernating,0.931366,1052.9,2,1052.9
12591,Hibernating,0.93133974,1338.95,3,1338.95
15107,Hibernating,0.93131834,824.35,9,824.35
16990,Hibernating,0.9311645,344.0,2,344.0
13273,Hibernating,0.9311215,138.98,1,138.98
14238,Hibernating,0.9310612,434.23,3,434.23
18238,Hibernating,0.9310467,270.92,1,270.92
15308,Hibernating,0.9310273,310.47,1,310.47
17342,Hibernating,0.93095416,1227.54,4,1227.54
18206,Hibernating,0.93094194,314.66,1,314.65999999999997
15577,Hibernating,0.93070006,396.03,5,396.03
15966,Hibernating,0.930696,426.53,1,426.53
15229,Hibernating,0.9306577,160.5,1,160.5
15682,Hibernating,0.9306565,318.24,2,318.24
16152,Hibernating,0.9306421,1829.04,1,1829.04
16749,Hibernating,0.93059826,4157.88,2,4157.88
17486,Hibernating,0.9305568,396.87,1,396.87
13626,Hibernating,0.93051815,707.04,2,707.04
17962,Hibernating,0.9304457,666.96,4,666.96
17532,Hibernating,0.93040174,65.34,1,65.34
17717,Hibernating,0.93030554,376.92,1,376.92
17406,Hibernating,0.93029624,4186.95,13,4186.95
14783,Hibernating,0.93029165,307.3,1,307.3
13446,Hibernating,0.930117,3881.89,11,3881.89
15580,Hibernating,0.93005204,1375.39,8,1375.39
13044,Hibernating,0.9300047,4848.05,11,4848.05
15600,Hibernating,0.929982,1199.31,4,1199.31
17035,Hibernating,0.92971796,613.59,4,613.59
12515,Hibernating,0.9296917,383.7,1,383.7
17948,Hibernating,0.929672,358.56000000000006,1,358.56000000000006
12870,Hibernating,0.9295825,1676.95,3,1676.95
12503,Hibernating,0.92957157,1126.0,1,1126.0
16263,Hibernating,0.9295604,348.16,1,348.16
13296,Hibernating,0.9295586,792.51,6,792.51
16894,Hibernating,0.9295561,1306.96,3,1306.96
14483,Hibernating,0.92946196,257.1,2,257.1
14207,Hibernating,0.929458,157.8,1,157.8
12769,Hibernating,0.9294049,1143.6,1,1143.6
14430,Hibernating,0.9293102,1220.9,3,1220.9
14008,Hibernating,0.92919934,509.04,1,509.04
14846,Hibernating,0.92915577,437.4,1,437.4
13304,Hibernating,0.9291029,1217.99,4,1217.99
16339,Hibernating,0.92910093,94.05,1,94.05
17440,Hibernating,0.9290292,323.58,4,323.58
17615,Hibernating,0.92883945,721.8000000000001,6,721.8000000000001
13377,Hibernating,0.92872447,1552.88,2,1552.88
16925,Hibernating,0.92872196,125.65,1,125.65
18258,Hibernating,0.92859626,2059.67,6,2059.67
12754,Hibernating,0.9284972,3010.74,3,3010.74
12737,Hibernating,0.92846674,3710.5,2,3710.5
17409,Hibernating,0.9284589,7793.51,10,7793.51
16314,Hibernating,0.9283407,1491.4,3,1491.4
16617,Hibernating,0.9283071,151.85,1,151.85
12467,Hibernating,0.9281948,132.8,1,132.8
15234,Hibernating,0.92813957,197.0,1,197.0
17239,Hibernating,0.9280924,1189.45,4,1189.45
13856,Hibernating,0.92803544,1142.03,11,1142.03
16346,Hibernating,0.92802376,224.51,1,224.51
13331,Hibernating,0.9279828,262.4,1,262.4
14402,Hibernating,0.9279709,285.6,1,285.6
16378,Hibernating,0.92791617,362.95,3,362.95
17787,Hibernating,0.9278359,1817.54,4,1817.54
16044,Hibernating,0.9277778,340.84000000000003,1,340.84000000000003
17559,Hibernating,0.9277684,167.62,1,167.62
14267,Hibernating,0.9277477,1516.24,3,1516.24
18182,Hibernating,0.92768514,291.13,1,291.13
14196,Hibernating,0.9275916,335.52,1,335.52
13227,Hibernating,0.92755723,257.7,1,257.7
17840,Hibernating,0.9272638,175.9,1,175.9
14605,Hibernating,0.92723584,921.56,4,921.5600000000001
16962,Hibernating,0.92719126,251.04,1,251.04
12934,Hibernating,0.9271085,181.65,1,181.65
16244,Hibernating,0.92704946,1522.75,2,1522.75
15188,Hibernating,0.92699206,310.43,1,310.43
15685,Hibernating,0.9269012,55.98,1,55.980000000000004
16795,Hibernating,0.9267268,2062.41,3,2062.41
18279,Hibernating,0.9266322,231.34,1,231.34
17982,Hibernating,0.9265978,138.18,1,138.18
13620,Hibernating,0.926591,112.34,1,112.34
14225,Hibernating,0.9265136,2031.07,4,2031.07
13659,Hibernating,0.9264351,4884.68,12,4884.68
15613,Hibernating,0.9262697,433.72,1,433.71999999999997
17626,Hibernating,0.92614096,254.0,1,254.0
16203,Hibernating,0.92609423,943.84,6,943.84
17610,Hibernating,0.92605245,1511.94,5,1511.94
18129,Hibernating,0.9260422,112.55,1,112.55000000000001
13745,Hibernating,0.9260163,777.36,2,777.36
17455,Hibernating,0.9260156,131.7,1,131.7
16714,Hibernating,0.9259997,1497.33,4,1497.33
17746,Hibernating,0.9259308,904.18,4,904.1800000000001
16951,Hibernating,0.92577446,1277.75,3,1277.75
18193,Hibernating,0.9257095,1207.35,3,1207.3500000000001
17117,Hibernating,0.9255927,116.2,1,116.2
16663,Hibernating,0.925544,165.0,1,165.0
14705,Hibernating,0.92540085,179.0,1,179.0
13360,Hibernating,0.92537403,1553.65,4,1553.65
17060,Hibernating,0.9252279,234.24,1,234.24
14154,Hibernating,0.9251055,6460.7,8,6460.7
13059,Hibernating,0.9250318,2291.77,10,2291.77
15508,Hibernating,0.9250281,1000.27,6,1000.27
17127,Hibernating,0.9250216,1155.0300000000002,5,1155.0300000000002
15441,Hibernating,0.92497903,1254.21,3,1254.21
16125,Hibernating,0.92483675,4292.35,14,4292.35
17072,Hibernating,0.92472965,273.35,1,273.35
16510,Hibernating,0.92469037,1777.5,6,1777.5
17660,Hibernating,0.9246523,342.22,2,342.22
15775,Hibernating,0.924651,150.5,2,150.5
15422,Hibernating,0.9244882,1619.97,7,1619.97
17726,Hibernating,0.9244661,1092.06,7,1092.06
14246,Hibernating,0.9244564,1474.06,3,1474.06
12780,Hibernating,0.92438287,337.4,1,337.4
16420,Hibernating,0.9243596,75.0,1,75.0
13295,Hibernating,0.92428,1101.97,4,1101.97
15439,Hibernating,0.9241913,1269.05,4,1269.05
14278,Hibernating,0.9241509,205.83,1,205.83
18191,Hibernating,0.9240497,529.4,2,529.4
14491,Hibernating,0.9240458,340.93,2,340.93
17763,Hibernating,0.92389876,86.15,4,86.15
15474,Hibernating,0.92360306,150.35,1,150.35
12529,Hibernating,0.9235711,316.48,1,316.48
14185,Hibernating,0.9235309,197.65,1,197.65
14025,Hibernating,0.9235279,4057.9,8,4057.9
15131,Hibernating,0.9234732,80.28,1,80.28
15846,Hibernating,0.92329156,107.01,1,107.01
16010,Hibernating,0.92324454,1694.86,11,1694.86
15375,Hibernating,0.92323303,60.96,1,60.959999999999994
16632,Hibernating,0.92321604,406.4,2,406.4
12563,Hibernating,0.92310023,249.24,1,249.24
14919,Hibernating,0.9230018,359.35,1,359.35
16591,Hibernating,0.9229678,213.5,1,213.5
14065,Hibernating,0.92281824,891.02,3,891.02
13556,Hibernating,0.9227898,200.82,2,200.82
13874,Hibernating,0.922748,2049.15,7,2049.15
15173,Hibernating,0.9225727,1494.6,7,1494.6
15210,Hibernating,0.9223033,1176.19,3,1176.19
13746,Hibernating,0.9221561,176.69,1,176.69
17529,Hibernating,0.9221254,1240.25,2,1240.25
14896,Hibernating,0.92207116,1826.0,8,1826.0
13135,Hibernating,0.92198926,3371.45,2,3371.45
12565,Hibernating,0.92181814,145.92000000000002,1,145.92000000000002
15284,Hibernating,0.9217018,24.75,1,24.75
15212,Hibernating,0.92164236,208.28,2,208.28
15488,Hibernating,0.9216219,431.92,5,431.92
12973,Hibernating,0.92143863,385.55,1,385.55
16065,Hibernating,0.9213474,1992.13,8,1992.13
14352,Hibernating,0.92131853,1078.96,4,1078.96
13163,Hibernating,0.9213077,17.65,1,17.65
15338,Hibernating,0.92120814,277.93,1,277.93
16202,Hibernating,0.92119986,2501.99,9,2501.9900000000002
16842,Hibernating,0.92114717,1264.19,3,1264.19
15517,Hibernating,0.92097634,267.03,1,267.03
14918,Hibernating,0.9209727,5955.81,9,5955.81
15472,Hibernating,0.92087513,371.56,1,371.56
14319,Hibernating,0.9207444,494.85,1,494.85
14127,Hibernating,0.920693,1900.08,6,1900.0800000000002
17565,Hibernating,0.92052186,131.83,1,131.83
12698,Hibernating,0.9205095,339.75,1,339.75
17150,Hibernating,0.92047673,1357.95,6,1357.95
17439,Hibernating,0.9204311,325.74,1,325.74
17246,Hibernating,0.92024666,38.92,2,38.92
14316,Hibernating,0.92024153,1370.34,5,1370.34
15040,Hibernating,0.9201515,7.49,1,7.49
15013,Hibernating,0.92012507,1610.82,10,1610.82
16499,Hibernating,0.9200395,2578.34,8,2578.34
13423,Hibernating,0.91998804,217.03,1,217.03
14889,Hibernating,0.9198073,135.9,1,135.9
12585,Hibernating,0.9198028,2040.1,2,2040.1
13239,Hibernating,0.9197784,1594.69,5,1594.69
18166,Hibernating,0.91968197,175.5,1,175.5
14816,Hibernating,0.9195994,271.85,1,271.85
16562,Hibernating,0.9195339,223.86,1,223.86
16194,Hibernating,0.9194829,308.6,1,308.6
17249,Hibernating,0.91942024,68.03,1,68.03
12986,Hibernating,0.9194013,2729.84,10,2729.84
16546,Hibernating,0.91939735,5307.07,5,5307.07
16080,Hibernating,0.91935694,602.5600000000001,4,602.5600000000001
13498,Hibernating,0.91928923,327.38,1,327.38
12833,Hibernating,0.9192429,417.38,1,417.38
17575,Hibernating,0.919205,171.7,1,171.7
16976,Hibernating,0.9191587,251.52,1,251.51999999999998
13152,Hibernating,0.91909444,2146.38,7,2146.38
14072,Hibernating,0.91896665,390.85,1,390.85
12900,Hibernating,0.9189206,340.33000000000004,1,340.33000000000004
16694,Hibernating,0.9188629,98.3,1,98.30000000000001
16647,Hibernating,0.91885674,541.9,4,541.9
14615,Hibernating,0.91884476,951.76,5,951.76
15222,Hibernating,0.91877884,3550.91,11,3550.91
15340,Hibernating,0.91871566,105.5,1,105.5
13254,Hibernating,0.91868424,51.41,1,51.41
12527,Hibernating,0.9186178,735.51,5,735.51
17152,Hibernating,0.91859263,2016.5,4,2016.5
15972,Hibernating,0.9184643,1769.33,5,1769.33
12914,Hibernating,0.9183089,223.98,1,223.98
15120,Hibernating,0.918207,358.82,1,358.82
18063,Hibernating,0.9181024,186.6,2,186.60000000000002
14490,Hibernating,0.91809785,1273.47,2,1273.47
16947,Hibernating,0.9179729,955.21,5,955.21
16835,Hibernating,0.9179225,1456.66,6,1456.66
13119,Hibernating,0.9179051,134.9,1,134.9
15161,Hibernating,0.91787577,119.92,1,119.92
16861,Hibernating,0.91754836,946.59,5,946.59
15818,Hibernating,0.91745913,340.5,1,340.5
18099,Hibernating,0.9174412,168.31,1,168.31
12513,Hibernating,0.9173416,612.29,1,612.29
15871,Hibernating,0.91732013,33.099999999999994,1,33.099999999999994
14678,Hibernating,0.91698456,403.39,1,403.39
15326,Hibernating,0.9169013,1700.52,5,1700.52
17604,Hibernating,0.916851,942.38,6,942.38
14740,Hibernating,0.91679394,4161.06,11,4161.06
13392,Hibernating,0.91677463,91.14,1,91.14
13274,Hibernating,0.91668,360.85,1,360.85
13887,Hibernating,0.9166791,349.55,1,349.55
13976,Hibernating,0.9166316,1192.36,4,1192.3600000000001
17362,Hibernating,0.9164556,1024.04,7,1024.04
14252,Hibernating,0.9164491,350.99,1,350.99
14668,Hibernating,0.91643333,111.63,1,111.63
13045,Hibernating,0.91635984,808.9200000000001,3,808.9200000000001
13722,Hibernating,0.9163201,5635.41,10,5635.41
17548,Hibernating,0.9163183,731.26,4,731.26
17710,Hibernating,0.91627795,293.5,1,293.5
17842,Hibernating,0.9161055,430.69,1,430.69
16461,Hibernating,0.91573894,1545.83,3,1545.83
18028,Hibernating,0.9157167,192.05,1,192.05
13707,Hibernating,0.9156163,3365.86,5,3365.86
14468,Hibernating,0.91549057,204.24,1,204.24
14981,Hibernating,0.9154542,372.92,2,372.92
16167,Hibernating,0.91518456,1386.12,5,1386.12
14843,Hibernating,0.9150994,211.8,1,211.8
14497,Hibernating,0.9150768,697.0600000000001,2,697.0600000000001
14496,Hibernating,0.9148412,2363.89,7,2363.89
17582,Hibernating,0.91452223,1446.95,5,1446.95
14153,Hibernating,0.9144678,233.4,1,233.39999999999998
17215,Hibernating,0.9144041,186.15,1,186.15
14042,Hibernating,0.91436964,431.98,1,431.98
17225,Hibernating,0.91425216,131.15,1,131.15
17627,Hibernating,0.91416246,296.36,1,296.36
15788,Hibernating,0.91381574,221.83,1,221.83
12361,Hibernating,0.91378,511.25,4,511.25
14492,Hibernating,0.9137775,1921.91,7,1921.91
16336,Hibernating,0.91356623,3517.69,4,3517.69
14821,Hibernating,0.91350377,1230.15,7,1230.15
13688,Hibernating,0.9133905,375.5,1,375.5
17574,Hibernating,0.9132493,185.65,1,185.65
16296,Hibernating,0.91324747,1313.67,4,1313.67
13005,Hibernating,0.91309595,999.68,4,999.68
14682,Hibernating,0.9130119,1514.81,6,1514.81
15976,Hibernating,0.91300184,1694.41,6,1694.41
13613,Hibernating,0.91298157,1039.85,5,1039.8500000000001
13214,Hibernating,0.9127719,3264.23,7,3264.23
13099,Hibernating,0.9127212,207.36,1,207.36
