CustomerID,Segment,Churn_Probability,Risk_Category,Monetary,Frequency
17022,New Customers,0.006049156,Low Risk,260.0,2
17023,Hibernating,0.9824753,High Risk,800.1800000000001,3
17024,New Customers,0.009449756,Low Risk,95.85,3
17025,Hibernating,0.19907057,Low Risk,1349.67,5
17026,Hibernating,0.9727261,High Risk,175.83,3
17027,Hibernating,0.028556893,Low Risk,1310.63,9
17028,Hibernating,0.96373373,High Risk,1593.83,3
17029,Hibernating,0.8888508,High Risk,2137.3,7
17030,Hibernating,0.64019614,High Risk,146.87,1
17031,Champions,0.01302423,Low Risk,2773.85,6
17032,Hibernating,0.90058,High Risk,2984.32,8
17033,Hibernating,0.29418883,Low Risk,1332.79,4
17034,New Customers,0.0048576663,Low Risk,1276.42,5
17035,Hibernating,0.92971796,High Risk,613.59,4
17036,Hibernating,0.9667196,High Risk,176.9,1
17037,New Customers,0.001201628,Low Risk,1267.32,1
17038,New Customers,0.0066173924,Low Risk,743.17,2
17039,Hibernating,0.9741372,High Risk,1954.99,1
17040,Hibernating,0.94712496,High Risk,463.25,2
17041,New Customers,0.002758383,Low Risk,1655.2,6
17042,New Customers,0.0038629305,Low Risk,1036.58,5
17043,Champions,0.0011839765,Low Risk,2593.65,8
17044,Champions,0.0031472852,Low Risk,11962.3,12
17045,Hibernating,0.9634071,High Risk,827.6800000000001,5
17046,Hibernating,0.68321353,High Risk,1906.07,5
17047,Hibernating,0.014974189,Low Risk,2289.23,6
17048,Hibernating,0.5658388,Medium Risk,2071.68,7
17049,Champions,0.011318422,Low Risk,9942.53,19
17050,Champions,0.74653065,High Risk,4648.59,11
17051,Hibernating,0.9722135,High Risk,706.49,4
17052,New Customers,0.01225328,Low Risk,399.09,1
17053,Hibernating,0.9393151,High Risk,498.48,1
17054,New Customers,0.008300499,Low Risk,1356.33,5
17055,Hibernating,0.9821697,High Risk,232.85,1
17056,Hibernating,0.97975326,High Risk,128.60000000000002,1
17057,Hibernating,0.98860675,High Risk,294.74,1
17058,Hibernating,0.76695955,High Risk,1179.89,3
17059,Champions,0.0031656239,Low Risk,4864.57,9
17060,Hibernating,0.9252279,High Risk,234.24,1
17061,Champions,0.12141144,Low Risk,5232.2300000000005,11
17062,Hibernating,0.9578815,High Risk,889.75,6
17063,Champions,0.0009905603,Low Risk,3638.53,13
17064,New Customers,0.009848285,Low Risk,855.45,3
17065,Hibernating,0.9751474,High Risk,194.7,2
17066,Hibernating,0.9706297,High Risk,228.34,1
17067,Hibernating,0.98346484,High Risk,454.54,3
17068,Champions,0.09360226,Low Risk,8987.68,47
17069,Champions,0.0019011301,Low Risk,5517.2300000000005,14
17070,Hibernating,0.9923535,High Risk,437.42,2
17071,Champions,0.0026230137,Low Risk,3793.71,13
17072,Hibernating,0.92472965,High Risk,273.35,1
17073,New Customers,0.0015181286,Low Risk,1446.09,4
17074,Hibernating,0.90491086,High Risk,203.05,1
17075,Champions,0.0010443088,Low Risk,2236.63,10
17076,New Customers,0.0010774338,Low Risk,1242.75,6
17077,Hibernating,0.969234,High Risk,306.0,1
17078,New Customers,0.016946841,Low Risk,378.2,2
17079,Hibernating,0.88227165,High Risk,118.8,1
17080,New Customers,0.0027079517,Low Risk,957.53,7
17081,New Customers,0.003564146,Low Risk,949.39,6
17082,Champions,0.0028272416,Low Risk,4732.03,6
17083,Hibernating,0.70881677,High Risk,4049.79,9
17084,Hibernating,0.35365045,Medium Risk,5001.21,3
17085,Champions,0.4497651,Medium Risk,7847.67,28
17086,New Customers,0.0022564372,Low Risk,2050.08,6
17087,Hibernating,0.9122417,High Risk,221.53,1
17088,New Customers,0.0056268913,Low Risk,1991.01,4
17089,Hibernating,0.9087294,High Risk,128.45,1
17090,Champions,0.013793347,Low Risk,3080.1800000000003,13
17091,Champions,0.0037166094,Low Risk,7495.75,19
17092,Champions,0.065671474,Low Risk,5511.41,11
17093,Hibernating,0.8717104,High Risk,235.88,1
17094,Hibernating,0.9389525,High Risk,402.2000000000001,2
17095,Champions,0.00085366325,Low Risk,2572.25,7
17096,Champions,0.011239621,Low Risk,3697.93,11
17097,Champions,0.05492132,Low Risk,1143.36,9
17098,Hibernating,0.97284037,High Risk,591.07,3
17099,Hibernating,0.96556747,High Risk,582.17,1
17100,New Customers,0.0048269676,Low Risk,971.74,2
17101,Champions,0.0062066694,Low Risk,2507.05,7
17102,Hibernating,0.9455182,High Risk,25.5,1
17103,Hibernating,0.9459899,High Risk,424.3,1
17104,Hibernating,0.9721648,High Risk,474.03,1
17105,Hibernating,0.9749249,High Risk,665.78,2
17106,Hibernating,0.9792524,High Risk,481.58,1
17107,Champions,0.009603346,Low Risk,16052.72,10
17108,Hibernating,0.9369596,High Risk,174.95,1
17109,New Customers,0.003225388,Low Risk,1291.71,8
17110,Hibernating,0.9856414,High Risk,499.9,3
17111,New Customers,0.011555709,Low Risk,459.58,2
17112,Hibernating,0.9810332,High Risk,197.57,1
17113,Hibernating,0.93507123,High Risk,2305.59,6
17114,New Customers,0.0014149386,Low Risk,801.12,8
17115,Champions,0.0013909884,Low Risk,2761.49,7
17116,Hibernating,0.9738811,High Risk,389.78,1
17117,Hibernating,0.9255927,High Risk,116.2,1
17118,Hibernating,0.65086615,High Risk,157.02,1
17119,New Customers,0.008317918,Low Risk,606.91,2
17120,Hibernating,0.93191856,High Risk,307.46,1
17121,Hibernating,0.95127237,High Risk,314.74,1
17122,Hibernating,0.85826534,High Risk,570.5,4
17123,Hibernating,0.942726,High Risk,977.17,3
17124,Hibernating,0.9671797,High Risk,294.24,1
17125,Hibernating,0.13715608,Low Risk,230.5,1
17126,Hibernating,0.8794508,High Risk,2016.43,9
17127,Hibernating,0.9250216,High Risk,1155.0300000000002,5
17128,Hibernating,0.9438582,High Risk,157.09,1
17129,Hibernating,0.95220596,High Risk,31.85,1
17131,New Customers,0.0011024137,Low Risk,2463.17,5
17132,Hibernating,0.9512721,High Risk,1220.91,2
17133,Champions,0.06206869,Low Risk,14622.33,12
17134,Hibernating,0.9849739,High Risk,625.3,3
17135,Champions,0.024320254,Low Risk,1722.18,10
17136,Hibernating,0.9379505,High Risk,231.68,1
17137,Hibernating,0.8868517,High Risk,1099.81,6
17138,Hibernating,0.9005011,High Risk,4417.27,7
17139,Champions,0.003957433,Low Risk,19566.76,25
17140,Hibernating,0.9519797,High Risk,454.12,1
17141,Hibernating,0.98537886,High Risk,727.58,4
17142,Hibernating,0.9471846,High Risk,1275.25,4
17143,Hibernating,0.98897785,High Risk,880.97,2
17144,New Customers,0.008454501,Low Risk,984.57,2
17145,Hibernating,0.895567,High Risk,3120.91,4
17146,Champions,0.5100069,Medium Risk,5852.64,13
17147,Champions,0.00094984856,Low Risk,3199.95,9
17148,Hibernating,0.57082045,Medium Risk,124.88,1
17149,Hibernating,0.9598802,High Risk,143.10000000000002,1
17150,Hibernating,0.92047673,High Risk,1357.95,6
17151,Hibernating,0.87650454,High Risk,231.90000000000003,1
17152,Hibernating,0.91859263,High Risk,2016.5,4
17153,New Customers,0.0076182894,Low Risk,213.78,1
17154,Hibernating,0.49086258,Medium Risk,329.34,1
17155,New Customers,0.00064567017,Low Risk,892.46,7
17156,Hibernating,0.9626637,High Risk,591.87,1
17157,Champions,0.0020901652,Low Risk,5151.900000000001,19
17158,New Customers,0.0028781851,Low Risk,1980.0,5
17159,New Customers,0.0011057531,Low Risk,2099.59,5
17160,Champions,0.0074302154,Low Risk,10209.16,17
17161,Hibernating,0.97944653,High Risk,856.01,1
17162,Champions,0.017995313,Low Risk,1715.46,10
17163,New Customers,0.0015045891,Low Risk,699.78,4
17164,Champions,0.016996205,Low Risk,2467.35,7
17165,Hibernating,0.9364759,High Risk,1794.32,6
17166,New Customers,0.010874642,Low Risk,206.34,2
17167,Hibernating,0.96884614,High Risk,867.11,3
17168,Hibernating,0.95423615,High Risk,400.2,1
17169,New Customers,0.001713425,Low Risk,1156.73,3
17170,Hibernating,0.94343513,High Risk,178.68,2
17171,Hibernating,0.9519212,High Risk,384.59,2
17172,Hibernating,0.032806158,Low Risk,956.57,3
17173,Champions,0.023390338,Low Risk,3766.6,8
17174,Hibernating,0.94587076,High Risk,59.9,1
17175,New Customers,0.016540281,Low Risk,1443.69,4
17176,Hibernating,0.9706896,High Risk,902.32,3
17177,Hibernating,0.9803909,High Risk,119.5,1
17178,Hibernating,0.93256474,High Risk,432.96,1
17179,Hibernating,0.71287173,High Risk,1507.26,6
17180,Champions,0.017321356,Low Risk,2236.77,11
17181,New Customers,0.013589128,Low Risk,309.85,3
17182,Hibernating,0.9861013,High Risk,321.3,2
17183,Champions,0.017552897,Low Risk,3347.31,6
17184,Hibernating,0.9854565,High Risk,198.41000000000005,2
17185,Hibernating,0.97545946,High Risk,229.46,3
17186,New Customers,0.025606614,Low Risk,144.0,2
17187,Hibernating,0.97687846,High Risk,467.71,2
17188,Champions,0.0016000477,Low Risk,4592.93,13
17189,Hibernating,0.7608696,High Risk,953.63,5
17190,Hibernating,0.19725825,Low Risk,1726.57,7
17191,Champions,0.0019966995,Low Risk,4310.34,15
17192,Hibernating,0.9465285,High Risk,75.28,1
17193,Champions,0.0011473885,Low Risk,2310.04,9
17194,Hibernating,0.984979,High Risk,812.5,3
17195,Hibernating,0.9562297,High Risk,562.98,1
17196,Hibernating,0.99032587,High Risk,327.75,1
17197,New Customers,0.023225177,Low Risk,1013.01,1
17198,New Customers,0.006567123,Low Risk,692.22,3
17199,Hibernating,0.8444176,High Risk,135.04000000000002,1
17200,Hibernating,0.97218174,High Risk,356.71,4
17201,Hibernating,0.1624284,Low Risk,1143.1,4
17202,Hibernating,0.86544585,High Risk,160.65,1
17203,Champions,0.033427965,Low Risk,5564.09,10
17204,Hibernating,0.8039435,High Risk,5504.6900000000005,9
17205,New Customers,0.008800579,Low Risk,999.35,3
17206,Hibernating,0.6178241,High Risk,204.24,1
17207,Hibernating,0.9893238,High Risk,292.62,1
17208,Hibernating,0.8385409,High Risk,111.15,1
17209,Hibernating,0.99233866,High Risk,595.7,3
17210,Hibernating,0.9126978,High Risk,251.72,1
17211,Champions,0.0034091251,Low Risk,3773.35,13
17212,Hibernating,0.97655654,High Risk,794.41,3
17213,Champions,0.000812727,Low Risk,4869.400000000001,13
17214,Hibernating,0.3425584,Medium Risk,1059.12,6
17215,Hibernating,0.9144041,High Risk,186.15,1
17216,Hibernating,0.9345995,High Risk,63.6,1
17217,Hibernating,0.9909785,High Risk,210.1,2
17218,Champions,0.0021155786,Low Risk,3891.39,18
17219,New Customers,0.007280071,Low Risk,259.13,2
17220,Champions,0.0019938604,Low Risk,4457.31,21
17221,New Customers,0.000942294,Low Risk,976.62,5
17222,Hibernating,0.080018006,Low Risk,1579.51,6
17223,Hibernating,0.9876332,High Risk,558.04,3
17224,Hibernating,0.9552451,High Risk,100.86,1
17225,Hibernating,0.91425216,High Risk,131.15,1
17226,Hibernating,0.91104764,High Risk,895.47,3
17227,Champions,0.0008316807,Low Risk,1878.93,12
17228,Champions,0.011380186,Low Risk,2820.03,13
17229,Hibernating,0.99203545,High Risk,318.76,2
17230,Champions,0.518139,Medium Risk,9388.49,18
17231,Champions,0.0018152075,Low Risk,7064.8,25
17232,New Customers,0.004856945,Low Risk,417.77,2
17233,New Customers,0.0020942548,Low Risk,560.86,3
17234,Hibernating,0.94798326,High Risk,149.89,1
17235,Champions,0.011975493,Low Risk,1562.98,8
17236,Champions,0.036671825,Low Risk,1929.26,12
17237,New Customers,0.0035613074,Low Risk,994.13,4
17238,Champions,0.003048251,Low Risk,7331.67,32
17239,Hibernating,0.9280924,High Risk,1189.45,4
17240,Hibernating,0.89303887,High Risk,130.60000000000002,1
17241,Hibernating,0.94236225,High Risk,2736.64,12
17242,Hibernating,0.55629003,Medium Risk,2889.28,5
17243,Champions,0.0024159348,Low Risk,20203.58,69
17244,Hibernating,0.005098328,Low Risk,1826.04,5
17245,Hibernating,0.965826,High Risk,371.63,2
17246,Hibernating,0.92024666,High Risk,38.92,2
17247,New Customers,0.005383569,Low Risk,280.09000000000003,1
17248,Hibernating,0.9855363,High Risk,500.54,2
17249,Hibernating,0.91942024,High Risk,68.03,1
17250,New Customers,0.0059713623,Low Risk,381.97,2
17251,Hibernating,0.97602385,High Risk,798.98,3
17252,Hibernating,0.9727861,High Risk,348.91,2
17253,New Customers,0.0168043,Low Risk,178.26,1
17254,New Customers,0.00602012,Low Risk,469.48,3
17255,New Customers,0.0046608513,Low Risk,781.7,4
17256,Hibernating,0.97490966,High Risk,498.93,5
17257,Hibernating,0.9726094,High Risk,189.78,2
17258,Hibernating,0.99172616,High Risk,417.3,2
17259,Hibernating,0.6678925,High Risk,1452.39,6
17260,Hibernating,0.9759025,High Risk,120.95,1
17261,Hibernating,0.98382497,High Risk,221.59,1
17262,Champions,0.0025215081,Low Risk,2488.76,11
17263,Hibernating,0.8603948,High Risk,63.440000000000005,1
17264,Hibernating,0.97399276,High Risk,268.28,1
17265,Hibernating,0.9895091,High Risk,550.01,2
17266,New Customers,0.005633945,Low Risk,501.72,5
17267,Hibernating,0.9826407,High Risk,317.2,2
17268,Hibernating,0.6720163,High Risk,1733.89,11
17269,Hibernating,0.9851246,High Risk,491.81,1
17270,Hibernating,0.9846021,High Risk,601.45,2
17271,Hibernating,0.9616054,High Risk,204.3,1
17272,Hibernating,0.855884,High Risk,2148.63,4
17273,Hibernating,0.9021359,High Risk,141.12,1
17274,New Customers,0.02584918,Low Risk,573.22,2
17275,Hibernating,0.96035975,High Risk,114.1,1
17276,Hibernating,0.99069196,High Risk,502.49,1
17277,Hibernating,0.9792362,High Risk,1065.35,2
17278,Hibernating,0.9621122,High Risk,271.24,2
17279,Hibernating,0.7157737,High Risk,187.83,1
17280,Hibernating,0.7925183,High Risk,118.86,1
17281,Hibernating,0.9632823,High Risk,797.85,6
17282,Hibernating,0.82433754,High Risk,2308.54,5
17283,Hibernating,0.784087,High Risk,188.46,1
17284,Hibernating,0.22257389,Low Risk,2788.06,8
17285,Hibernating,0.9886165,High Risk,407.94,2
17286,New Customers,0.0069417963,Low Risk,389.18,3
17287,Champions,0.0035761404,Low Risk,3826.86,21
17288,Champions,0.02628593,Low Risk,2468.43,11
17289,Champions,0.0073941443,Low Risk,2041.8,9
17290,Champions,0.00092859764,Low Risk,1487.96,8
17291,Hibernating,0.97092384,High Risk,550.8000000000001,1
17292,Hibernating,0.98346114,High Risk,271.75,2
17293,Champions,0.0017250172,Low Risk,3750.63,17
17294,Hibernating,0.97414273,High Risk,467.79,2
17295,New Customers,0.002003626,Low Risk,547.0,3
17296,Hibernating,0.97209305,High Risk,338.13,1
17297,New Customers,0.0076955413,Low Risk,128.18,1
17298,Hibernating,0.89242125,High Risk,954.26,5
17299,New Customers,0.0041114874,Low Risk,993.23,6
17300,Hibernating,0.98896223,High Risk,393.64,2
17301,New Customers,0.007087909,Low Risk,294.39,2
17302,New Customers,0.0036667644,Low Risk,1135.63,5
17303,Hibernating,0.9678092,High Risk,250.04,1
17304,Hibernating,0.86356425,High Risk,111.5,1
17305,Hibernating,0.9322042,High Risk,2135.46,1
17306,Champions,0.18616612,Low Risk,9782.35,21
17307,Hibernating,0.94737726,High Risk,3999.89,11
17308,Hibernating,0.9693667,High Risk,4511.76,2
17309,Hibernating,0.9404784,High Risk,320.39,3
17310,Hibernating,0.9793977,High Risk,1025.1,2
17311,Hibernating,0.0948008,Low Risk,3566.56,6
17312,Hibernating,0.97994405,High Risk,644.3,3
17313,New Customers,0.009454697,Low Risk,2328.84,1
17314,Champions,0.0028656838,Low Risk,4904.43,17
17315,Champions,0.06328715,Low Risk,9599.58,43
17316,Hibernating,0.97559863,High Risk,124.45,1
17317,Hibernating,0.59443235,Medium Risk,2600.34,3
17318,Hibernating,0.97634363,High Risk,157.32999999999998,1
17319,Hibernating,0.86605674,High Risk,29.1,1
17320,Hibernating,0.40620184,Medium Risk,2444.85,6
17321,New Customers,0.0054397783,Low Risk,1665.21,6
17322,Hibernating,0.9446055,High Risk,922.59,5
17323,Champions,0.0038534997,Low Risk,1551.04,12
17324,Champions,0.002037409,Low Risk,2171.07,12
17325,Hibernating,0.95779765,High Risk,609.5699999999999,3
17326,Hibernating,0.9774175,High Risk,312.35,2
17327,Hibernating,0.9660515,High Risk,152.35,2
17328,Hibernating,0.93246937,High Risk,104.7,1
17329,New Customers,0.0007375245,Low Risk,998.53,5
17330,New Customers,0.023674896,Low Risk,423.8,4
17331,Hibernating,0.98102933,High Risk,175.2,1
17332,Hibernating,0.984171,High Risk,838.27,5
17333,Hibernating,0.8815789,High Risk,494.25,1
17334,Hibernating,0.96056134,High Risk,635.1500000000001,3
17335,Hibernating,0.9865596,High Risk,497.04,2
17336,Hibernating,0.9463648,High Risk,81.12,1
17337,Hibernating,0.6502031,High Risk,1981.06,4
17338,Champions,0.16873574,Low Risk,11889.33,17
17339,Hibernating,0.9589633,High Risk,302.36,3
17340,Champions,0.055223547,Low Risk,19617.95,18
17341,Hibernating,0.8478556,High Risk,1272.21,5
17342,Hibernating,0.93095416,High Risk,1227.54,4
17343,Hibernating,0.8776447,High Risk,1259.94,6
17344,New Customers,0.0028119683,Low Risk,457.36,2
17345,Champions,0.00116798,Low Risk,1586.63,10
17346,Champions,0.050435312,Low Risk,4998.61,26
17347,Hibernating,0.8025474,High Risk,228.96,1
17348,Champions,0.0050494177,Low Risk,2442.29,9
17349,Hibernating,0.95289046,High Risk,772.41,5
17350,Champions,0.0018633406,Low Risk,1893.701,7
17351,Champions,0.005053238,Low Risk,1988.23,12
17352,Hibernating,0.96928215,High Risk,36.25,1
17353,Hibernating,0.8606816,High Risk,3242.0,4
17354,Hibernating,0.33027247,Medium Risk,3133.96,4
17355,Hibernating,0.9637771,High Risk,273.31,1
17356,Hibernating,0.93864715,High Risk,946.47,5
17357,New Customers,0.00576312,Low Risk,384.39,2
17358,Hibernating,0.94927627,High Risk,861.01,5
17359,New Customers,0.0032056114,Low Risk,284.46,2
17360,New Customers,0.0036088496,Low Risk,1200.51,6
17361,New Customers,0.00090345973,Low Risk,871.7900000000001,5
17362,Hibernating,0.9164556,High Risk,1024.04,7
17363,Hibernating,0.97191936,High Risk,920.46,3
17364,Champions,0.0049605337,Low Risk,11972.92,28
17365,Champions,0.0027768023,Low Risk,8184.49,15
17366,Hibernating,0.9795202,High Risk,1077.24,2
17367,Hibernating,0.95739806,High Risk,167.55,1
17368,Champions,0.0020012932,Low Risk,2758.29,14
17369,Hibernating,0.97226936,High Risk,979.2,1
17370,New Customers,0.0035494773,Low Risk,446.18,4
17371,New Customers,0.00078820804,Low Risk,655.37,6
17372,Champions,0.0019263093,Low Risk,4347.31,28
17373,Hibernating,0.11654582,Low Risk,1167.5,7
17374,Hibernating,0.983579,High Risk,727.11,3
17375,Hibernating,0.9926596,High Risk,660.55,4
17376,New Customers,0.0052227485,Low Risk,453.64,4
17377,Champions,0.004615626,Low Risk,17644.27,78
17378,Hibernating,0.96929854,High Risk,10.95,1
17379,New Customers,0.0077247447,Low Risk,389.72,1
17380,Hibernating,0.98359007,High Risk,645.0,3
17381,Champions,0.121358864,Low Risk,36398.65,38
17382,Hibernating,0.90161395,High Risk,902.28,8
17383,New Customers,0.008166365,Low Risk,304.09000000000003,2
17384,New Customers,0.0048501184,Low Risk,507.55,3
17385,New Customers,0.003332167,Low Risk,256.11,1
17386,Champions,0.0451661,Low Risk,2812.77,7
17387,New Customers,0.014853069,Low Risk,746.81,2
17388,Hibernating,0.027590007,Low Risk,2675.37,11
17389,Champions,0.0020124307,Low Risk,57215.33,61
17390,Hibernating,0.9397962,High Risk,149.3,1
17391,Hibernating,0.98156494,High Risk,508.8,2
17392,Hibernating,0.9820826,High Risk,585.92,3
17393,Hibernating,0.9906467,High Risk,381.15,2
17394,Hibernating,0.88280636,High Risk,203.87,1
17395,Hibernating,0.8941005,High Risk,97.5,1
17396,Champions,0.1705652,Low Risk,8409.6,14
17397,New Customers,0.0077324207,Low Risk,1198.28,3
17398,Hibernating,0.9374157,High Risk,653.38,3
17400,Hibernating,0.8306541,High Risk,4623.28,8
17401,Hibernating,0.9696509,High Risk,114.85,1
17402,Champions,0.002234776,Low Risk,4635.56,23
17403,New Customers,0.003780144,Low Risk,382.87,2
17404,Champions,0.0027960779,Low Risk,47781.12,23
17405,New Customers,0.002623233,Low Risk,1031.41,3
17406,Hibernating,0.93029624,High Risk,4186.95,13
17407,Hibernating,0.9534092,High Risk,552.9,1
17408,Hibernating,0.96933794,High Risk,316.09000000000003,3
17409,Hibernating,0.9284589,High Risk,7793.51,10
17410,New Customers,0.0015540378,Low Risk,1214.72,5
17411,New Customers,0.00089838647,Low Risk,1425.38,5
17412,Champions,0.008591433,Low Risk,4220.22,16
17413,Hibernating,0.9866088,High Risk,560.14,2
17414,Hibernating,0.056490403,Low Risk,2249.52,6
17415,Hibernating,0.8449568,High Risk,507.84,1
17416,Champions,0.0019249592,Low Risk,17298.45,22
17417,Hibernating,0.9600361,High Risk,164.18,1
17418,New Customers,0.003327497,Low Risk,670.0600000000001,3
17419,Champions,0.0010746558,Low Risk,6126.25,18
17420,Hibernating,0.47543472,Medium Risk,953.58,6
17421,Hibernating,0.7775653,High Risk,1059.41,3
17422,Champions,0.008114383,Low Risk,3594.76,11
17423,New Customers,0.012088484,Low Risk,1118.95,3
17425,New Customers,0.003672317,Low Risk,759.1700000000001,2
17426,Champions,0.0034503527,Low Risk,8077.77,13
17427,Hibernating,0.48341557,Medium Risk,100.8,1
17428,Champions,0.001950874,Low Risk,31466.76,45
17429,Hibernating,0.8861911,High Risk,1357.46,5
17430,New Customers,0.0030474947,Low Risk,622.57,4
17431,Hibernating,0.96912056,High Risk,403.3,1
17432,Champions,0.0013305695,Low Risk,1728.99,9
17433,New Customers,0.011552452,Low Risk,569.96,2
17434,Champions,0.0068185567,Low Risk,2373.82,7
17435,Hibernating,0.9517277,High Risk,331.35,1
17436,New Customers,0.0018765785,Low Risk,534.0600000000001,5
17437,Hibernating,0.9885203,High Risk,369.68,1
17438,Hibernating,0.887969,High Risk,1422.77,5
17439,Hibernating,0.9204311,High Risk,325.74,1
17440,Hibernating,0.9290292,High Risk,323.58,4
17441,Hibernating,0.97559285,High Risk,293.35,1
17442,Champions,0.018382587,Low Risk,4620.3,15
17443,Hibernating,0.9595586,High Risk,534.24,1
17444,Hibernating,0.8050306,High Risk,2940.04,3
17446,Hibernating,0.94844186,High Risk,120.9,2
17447,New Customers,0.0041242703,Low Risk,541.53,2
17448,Champions,0.08476104,Low Risk,14523.67,46
17449,Champions,0.002156955,Low Risk,4868.15,13
17450,Champions,0.088943146,Low Risk,244784.25,51
17451,Champions,0.004582259,Low Risk,1721.4,7
17453,New Customers,0.0067970394,Low Risk,486.72,2
17454,Hibernating,0.85926664,High Risk,1547.94,10
17455,Hibernating,0.9260156,High Risk,131.7,1
17456,Hibernating,0.9404169,High Risk,975.56,2
17457,Champions,0.06452202,Low Risk,5984.81,14
17458,New Customers,0.008688598,Low Risk,529.58,2
17459,New Customers,0.021881245,Low Risk,657.3,2
17460,Champions,0.57492363,Medium Risk,2157.9700000000003,16
17461,New Customers,0.0040526055,Low Risk,735.82,3
17462,New Customers,0.012251386,Low Risk,675.69,2
17463,Champions,0.013999077,Low Risk,2535.26,7
17464,Hibernating,0.9514761,High Risk,907.14,3
17465,Hibernating,0.8995617,High Risk,2542.79,7
17466,New Customers,0.0050781914,Low Risk,763.28,2
17467,Hibernating,0.8759813,High Risk,102.6,1
17468,New Customers,0.005699591,Low Risk,194.8,3
17469,Champions,0.0039346186,Low Risk,5051.25,17
17470,Champions,0.008901766,Low Risk,2626.47,11
17471,Hibernating,0.9734379,High Risk,321.65000000000003,1
17472,Hibernating,0.94537103,High Risk,922.35,4
17473,Hibernating,0.9699513,High Risk,607.0,2
17474,Hibernating,0.9637148,High Risk,1047.0,1
17475,Hibernating,0.81073856,High Risk,194.37,1
17476,Hibernating,0.9749507,High Risk,489.86,2
17477,Hibernating,0.89302003,High Risk,1144.3,2
17478,Hibernating,0.97658837,High Risk,1272.8000000000002,2
17479,Hibernating,0.96074396,High Risk,389.2600000000001,1
17480,New Customers,0.0032823978,Low Risk,882.23,2
17481,New Customers,0.010079871,Low Risk,1255.59,4
17482,Hibernating,0.98702973,High Risk,775.64,2
17483,New Customers,0.00339572,Low Risk,591.73,4
17484,Hibernating,0.94790506,High Risk,209.57,2
17486,Hibernating,0.9305568,High Risk,396.87,1
17487,Hibernating,0.947411,High Risk,160.55,1
17488,Hibernating,0.9346875,High Risk,336.5,1
17489,New Customers,0.022717746,Low Risk,376.64,2
17490,Champions,0.011752688,Low Risk,2750.5,9
17491,Champions,0.038566925,Low Risk,5653.67,17
17492,Hibernating,0.88149,High Risk,1122.42,3
17493,Hibernating,0.9061805,High Risk,100.91,1
17494,Hibernating,0.9674462,High Risk,54.7,1
17495,New Customers,0.0053744055,Low Risk,806.72,3
17496,Hibernating,0.84874815,High Risk,1412.89,4
17497,Hibernating,0.9779971,High Risk,287.25,2
17498,Hibernating,0.7046595,High Risk,272.22,1
17499,Hibernating,0.94085914,High Risk,1341.39,2
17500,New Customers,0.029423382,Low Risk,1138.0,3
17501,Hibernating,0.97779673,High Risk,288.6,2
17502,New Customers,0.0054417467,Low Risk,689.1,4
17503,New Customers,0.0101518845,Low Risk,558.96,2
17504,Champions,0.1450418,Low Risk,9490.17,18
17505,Hibernating,0.8772027,High Risk,2435.48,5
17506,Hibernating,0.96756893,High Risk,302.2,1
17507,Hibernating,0.99153894,High Risk,605.58,2
17508,Hibernating,0.6086686,High Risk,4579.23,8
17509,Champions,0.020074312,Low Risk,6083.64,8
17510,New Customers,0.017508,Low Risk,514.56,2
17511,Champions,0.0021874812,Low Risk,172132.87,60
17512,Champions,0.0016859439,Low Risk,5467.820000000001,18
17513,Hibernating,0.42937288,Medium Risk,1158.8,3
17514,Hibernating,0.9402204,High Risk,522.0,2
17515,Champions,0.033647466,Low Risk,1602.51,9
17516,New Customers,0.007414312,Low Risk,947.5,6
17517,Hibernating,0.8667456,High Risk,153.94,1
17518,Hibernating,0.99580353,High Risk,329.42,2
17519,Champions,0.0027193076,Low Risk,4774.17,15
17520,New Customers,0.0037511704,Low Risk,546.81,1
17521,New Customers,0.0017748887,Low Risk,1278.06,5
17522,New Customers,0.002937526,Low Risk,1070.71,5
17523,New Customers,0.0030145424,Low Risk,652.74,4
17524,Hibernating,0.9814078,High Risk,539.14,3
17525,Hibernating,0.93401843,High Risk,1161.9,3
17526,Champions,0.0033379267,Low Risk,3939.24,12
17527,New Customers,0.0022203478,Low Risk,939.37,4
17528,Champions,0.0048368247,Low Risk,3628.5,8
17529,Hibernating,0.9221254,High Risk,1240.25,2
17530,Champions,0.0017609113,Low Risk,2791.69,12
17531,Hibernating,0.88449323,High Risk,1266.82,3
17532,Hibernating,0.93040174,High Risk,65.34,1
17533,Hibernating,0.8836284,High Risk,34.8,1
17534,Hibernating,0.13567661,Low Risk,1668.83,5
17535,Hibernating,0.8286771,High Risk,164.4,1
17536,Hibernating,0.9526185,High Risk,364.83,3
17537,New Customers,0.009626131,Low Risk,887.6700000000001,2
17538,New Customers,0.0054600593,Low Risk,98.42,1
17539,Hibernating,0.95627654,High Risk,1176.84,4
17540,New Customers,0.005199234,Low Risk,1590.6,6
17541,Hibernating,0.96810406,High Risk,119.86,1
17542,Hibernating,0.9514146,High Risk,340.85,3
17543,Hibernating,0.97576344,High Risk,120.05,1
17544,Hibernating,0.99013036,High Risk,944.82,3
17545,Hibernating,0.15746553,Low Risk,1409.86,6
17547,Hibernating,0.9859881,High Risk,727.85,2
17548,Hibernating,0.9163183,High Risk,731.26,4
17549,New Customers,0.0035941761,Low Risk,148.86,2
17550,Hibernating,0.7147393,High Risk,2506.64,9
