CustomerID,TotalRevenue,TotalOrders,TotalQuantity,FirstPurchase,LastPurchase,Tenure,AvgOrderValue
17356,946.47,5,925,2010-01-20 12:14:00,2011-02-01 11:07:00,376,189.294
17357,384.39,2,152,2011-11-15 16:29:00,2011-11-15 16:30:00,0,192.195
17358,861.01,5,430,2010-02-24 16:42:00,2011-02-09 16:57:00,350,172.202
17359,284.46,2,237,2010-03-01 14:48:00,2011-11-28 14:37:00,636,142.23
17360,1200.51,6,624,2010-10-01 12:07:00,2011-11-22 13:11:00,417,200.085
17361,871.7900000000001,5,380,2010-02-01 14:30:00,2011-10-21 15:43:00,627,174.358
17362,1024.04,7,549,2010-01-06 10:53:00,2011-04-14 14:43:00,463,146.29142857142855
17363,920.46,3,499,2010-11-02 17:25:00,2010-11-09 17:11:00,6,306.82
17364,11972.92,28,7464,2009-12-07 15:28:00,2011-12-09 09:00:00,731,427.6042857142857
17365,8184.49,15,8015,2010-02-01 11:56:00,2011-11-27 12:13:00,664,545.6326666666666
17366,1077.24,2,504,2010-09-09 19:46:00,2010-10-03 16:04:00,23,538.62
17367,167.55,1,149,2011-04-15 14:21:00,2011-04-15 14:21:00,0,167.55
17368,2758.29,14,2319,2009-12-15 17:45:00,2011-11-16 15:26:00,700,197.0207142857143
17369,979.2,1,1152,2010-09-10 09:49:00,2010-09-10 09:49:00,0,979.2
17370,446.18,4,540,2011-06-23 11:50:00,2011-09-28 10:14:00,96,111.545
17371,655.37,6,281,2009-12-08 12:25:00,2011-11-22 13:30:00,714,109.22833333333334
17372,4347.31,28,1863,2009-12-03 18:41:00,2011-10-30 11:37:00,695,155.26107142857146
17373,1167.5,7,738,2010-02-28 14:17:00,2011-10-30 15:28:00,609,166.78571428571428
17374,727.11,3,155,2010-11-09 17:14:00,2011-05-05 09:05:00,176,242.37
17375,660.55,4,480,2010-10-04 09:14:00,2011-05-24 15:45:00,232,165.1375
17376,453.64,4,244,2010-07-05 11:11:00,2011-09-30 12:36:00,452,113.41
17377,17644.27,78,7335,2009-12-02 12:39:00,2011-11-16 11:17:00,713,226.20858974358976
17378,10.95,1,1,2010-11-30 18:46:00,2010-11-30 18:46:00,0,10.95
17379,389.71999999999997,1,623,2011-11-28 13:56:00,2011-11-28 13:56:00,0,389.71999999999997
17380,645.0,3,252,2010-06-23 11:24:00,2010-10-01 16:42:00,100,215.0
17381,36398.65,38,42879,2010-06-09 12:55:00,2011-12-01 11:59:00,539,957.8592105263158
17382,902.28,8,457,2010-05-19 11:33:00,2011-10-05 13:05:00,504,112.785
17383,304.09000000000003,2,160,2010-09-12 14:54:00,2011-12-05 17:36:00,449,152.04500000000002
17384,507.55,3,121,2010-08-29 16:01:00,2011-11-20 15:48:00,447,169.18333333333334
17385,256.11,1,197,2011-11-25 11:02:00,2011-11-25 11:02:00,0,256.11
17386,2812.77,7,1955,2010-11-19 13:40:00,2011-12-02 11:28:00,377,401.82428571428574
17387,746.81,2,522,2011-11-06 11:25:00,2011-11-20 11:00:00,13,373.405
17388,2675.37,11,2555,2009-12-10 11:45:00,2011-09-23 10:31:00,651,243.21545454545455
17389,57215.33,61,17880,2009-12-04 12:06:00,2011-12-09 09:38:00,734,937.9562295081968
17390,149.3,1,49,2010-10-15 11:29:00,2010-10-15 11:29:00,0,149.3
17391,508.8,2,480,2011-06-28 12:21:00,2011-06-29 09:58:00,0,254.4
17392,585.92,3,450,2010-09-15 16:17:00,2011-02-06 12:48:00,143,195.30666666666664
17393,381.15000000000003,2,238,2010-08-08 15:53:00,2010-10-25 11:10:00,77,190.57500000000002
17394,203.86999999999998,1,241,2011-05-04 13:22:00,2011-05-04 13:22:00,0,203.86999999999998
17395,97.5,1,66,2010-07-19 15:34:00,2010-07-19 15:34:00,0,97.5
17396,8409.6,14,2313,2010-09-24 13:04:00,2011-10-31 14:12:00,402,600.6857142857143
17397,1198.28,3,691,2010-10-19 13:20:00,2011-11-17 14:08:00,394,399.4266666666667
17398,653.38,3,310,2011-03-29 13:04:00,2011-08-17 09:48:00,140,217.79333333333332
17400,4623.28,8,2185,2009-12-17 15:41:00,2011-08-05 15:38:00,595,577.91
17401,114.85,1,34,2010-06-16 16:54:00,2010-06-16 16:54:00,0,114.85
17402,4635.5599999999995,23,1450,2009-12-16 17:40:00,2011-12-05 10:15:00,718,201.54608695652172
17403,382.87,2,188,2010-09-15 12:29:00,2011-11-03 15:18:00,414,191.435
17404,47781.12,23,50679,2010-01-07 11:31:00,2011-12-05 16:26:00,697,2077.44
17405,1031.41,3,726,2011-07-12 14:17:00,2011-12-08 17:12:00,149,343.80333333333334
17406,4186.95,13,1847,2009-12-06 13:45:00,2011-01-10 15:07:00,400,322.0730769230769
17407,552.9,1,426,2010-10-24 11:57:00,2010-10-24 11:57:00,0,552.9
17408,316.09000000000003,3,163,2010-07-13 14:02:00,2011-06-29 12:53:00,350,105.36333333333334
17409,7793.51,10,4089,2009-12-11 12:17:00,2011-06-08 10:36:00,543,779.351
17410,1214.72,5,616,2011-05-08 15:21:00,2011-11-23 15:46:00,199,242.94400000000002
17411,1425.38,5,608,2009-12-03 12:02:00,2011-11-27 14:25:00,724,285.076
17412,4220.22,16,2554,2009-12-02 13:51:00,2011-12-07 11:36:00,734,263.76375
17413,560.14,2,302,2010-05-19 11:11:00,2010-10-31 12:33:00,165,280.07
17414,2249.52,6,6256,2009-12-03 16:49:00,2011-10-27 12:13:00,692,374.92
17415,507.84,1,114,2011-09-21 12:50:00,2011-09-21 12:50:00,0,507.84
17416,17298.45,22,8769,2009-12-14 16:29:00,2011-11-10 12:47:00,695,786.2931818181819
17417,164.18,1,76,2010-06-09 10:00:00,2010-06-09 10:00:00,0,164.18
17418,670.0600000000001,3,521,2010-11-17 13:42:00,2011-10-28 13:00:00,344,223.35333333333335
17419,6126.25,18,2884,2010-01-25 13:19:00,2011-11-28 13:47:00,672,340.34722222222223
17420,953.58,6,446,2010-11-03 13:09:00,2011-10-20 14:52:00,351,158.93
17421,1059.41,3,807,2009-12-04 15:43:00,2010-11-18 16:57:00,349,353.1366666666667
17422,3594.76,11,3538,2010-06-23 10:19:00,2011-11-23 13:27:00,518,326.79636363636365
17423,1118.95,3,790,2010-11-11 12:26:00,2011-10-24 13:36:00,347,372.98333333333335
17425,759.1700000000001,2,407,2011-10-10 11:37:00,2011-11-20 15:30:00,41,379.58500000000004
17426,8077.77,13,5187,2010-02-17 13:39:00,2011-12-01 18:07:00,652,621.3669230769231
17427,100.8,1,34,2011-09-29 11:29:00,2011-09-29 11:29:00,0,100.8
17428,31466.760000000002,45,17356,2009-12-01 17:28:00,2011-12-09 09:45:00,737,699.2613333333334
17429,1357.46,5,1286,2010-10-06 12:30:00,2011-08-03 13:22:00,301,271.492
17430,622.57,4,455,2010-08-17 11:52:00,2011-11-07 09:24:00,446,155.6425
17431,403.3,1,292,2011-01-30 14:36:00,2011-01-30 14:36:00,0,403.3
17432,1728.99,9,1008,2009-12-03 19:13:00,2011-11-21 17:33:00,717,192.11
17433,569.96,2,305,2010-11-19 13:37:00,2011-09-12 14:24:00,297,284.98
17434,2373.82,7,1693,2011-09-15 13:54:00,2011-12-07 13:16:00,82,339.1171428571429
17435,331.35,1,195,2010-10-24 13:55:00,2010-10-24 13:55:00,0,331.35
17436,534.0600000000001,5,178,2009-12-07 12:31:00,2011-12-08 12:30:00,730,106.81200000000001
17437,369.68,1,283,2010-06-28 11:11:00,2010-06-28 11:11:00,0,369.68
17438,1422.77,5,553,2010-03-08 16:53:00,2011-03-31 10:26:00,387,284.554
17439,325.74,1,370,2010-02-22 12:48:00,2010-02-22 12:48:00,0,325.74
17440,323.58,4,282,2010-06-08 14:40:00,2011-07-06 11:54:00,392,80.895
17441,293.35,1,245,2009-12-07 13:32:00,2009-12-07 13:32:00,0,293.35
17442,4620.3,15,3134,2010-02-15 15:54:00,2011-11-03 09:17:00,625,308.02000000000004
17443,534.24,1,504,2011-05-04 10:47:00,2011-05-04 10:47:00,0,534.24
17444,2940.04,3,2119,2011-06-20 09:04:00,2011-07-15 12:05:00,25,980.0133333333333
17446,120.89999999999999,2,198,2011-02-02 14:40:00,2011-06-16 10:42:00,133,60.449999999999996
17447,541.53,2,443,2011-09-29 10:10:00,2011-10-30 14:18:00,31,270.765
17448,14523.67,46,11534,2010-03-04 17:29:00,2010-07-30 14:07:00,147,315.7319565217391
17449,4868.15,13,2483,2009-12-09 14:16:00,2011-12-07 16:56:00,728,374.4730769230769
17450,244784.25,51,83914,2010-09-27 16:59:00,2011-12-01 13:29:00,429,4799.691176470588
17451,1721.4,7,1203,2011-08-26 11:54:00,2011-12-08 15:02:00,104,245.91428571428574
17453,486.72,2,219,2011-10-06 17:02:00,2011-11-22 09:42:00,46,243.36
17454,1547.94,10,727,2010-01-15 15:40:00,2011-05-31 13:58:00,500,154.794
17455,131.7,1,66,2011-05-20 12:31:00,2011-05-20 12:31:00,0,131.7
17456,975.5600000000001,2,508,2010-09-09 15:28:00,2010-12-09 15:23:00,90,487.78000000000003
17457,5984.81,14,2695,2009-12-07 14:52:00,2011-08-05 12:48:00,605,427.4864285714286
17458,529.58,2,282,2010-11-23 11:43:00,2011-11-24 13:01:00,366,264.79
17459,657.3,2,537,2011-10-10 17:00:00,2011-10-27 13:25:00,16,328.65
17460,2157.9700000000003,16,954,2010-01-22 13:25:00,2011-09-06 15:04:00,592,134.87312500000002
17461,735.82,3,770,2011-11-10 12:01:00,2011-11-17 10:21:00,6,245.27333333333334
17462,675.69,2,227,2011-02-28 17:01:00,2011-10-10 13:56:00,223,337.845
17463,2535.26,7,1480,2010-04-29 17:57:00,2011-11-23 13:40:00,572,362.18
17464,907.1400000000001,3,608,2010-03-30 13:15:00,2011-07-04 13:19:00,461,302.38000000000005
17465,2542.79,7,1477,2009-12-03 13:25:00,2010-10-10 11:56:00,310,363.2557142857143
17466,763.28,2,306,2011-09-22 09:16:00,2011-11-29 13:15:00,68,381.64
17467,102.6,1,20,2010-11-09 12:58:00,2010-11-09 12:58:00,0,102.6
17468,194.8,3,184,2010-11-29 17:25:00,2011-11-29 15:33:00,364,64.93333333333334
17469,5051.25,17,2304,2009-12-16 15:06:00,2011-11-23 13:15:00,706,297.13235294117646
17470,2626.47,11,2731,2010-07-19 16:16:00,2011-10-26 12:42:00,463,238.76999999999998
17471,321.65000000000003,1,153,2010-08-22 11:53:00,2010-08-22 11:53:00,0,321.65000000000003
17472,922.35,4,551,2010-03-21 13:27:00,2011-06-01 14:57:00,437,230.5875
17473,607.0,2,270,2010-09-09 19:03:00,2010-10-27 11:45:00,47,303.5
17474,1047.0,1,200,2010-04-19 10:43:00,2010-04-19 10:43:00,0,1047.0
17475,194.37,1,178,2011-09-21 14:55:00,2011-09-21 14:55:00,0,194.37
17476,489.86,2,224,2009-12-02 12:09:00,2010-11-09 10:21:00,341,244.93
17477,1144.3,2,225,2010-03-02 11:53:00,2010-04-06 10:06:00,34,572.15
17478,1272.8000000000002,2,516,2010-03-16 14:19:00,2010-10-27 15:01:00,225,636.4000000000001
17479,389.26000000000005,1,266,2010-03-17 09:26:00,2010-03-17 09:26:00,0,389.26000000000005
17480,882.23,2,581,2010-09-21 12:31:00,2011-09-23 11:39:00,366,441.115
17481,1255.59,4,1061,2011-09-07 09:57:00,2011-12-06 12:28:00,90,313.8975
17482,775.64,2,240,2010-05-10 14:10:00,2010-08-09 15:33:00,91,387.82
17483,591.73,4,265,2010-10-21 12:43:00,2011-10-05 13:10:00,349,147.9325
17484,209.57,2,339,2010-03-25 16:17:00,2010-05-12 15:41:00,47,104.785
17486,396.87,1,191,2011-03-23 14:00:00,2011-03-23 14:00:00,0,396.87
17487,160.55,1,37,2009-12-11 15:06:00,2009-12-11 15:06:00,0,160.55
17488,336.5,1,136,2010-03-08 14:07:00,2010-03-08 14:07:00,0,336.5
17489,376.64,2,428,2011-05-11 11:34:00,2011-10-12 08:56:00,153,188.32
17490,2750.5,9,1531,2010-05-19 12:40:00,2011-12-09 09:08:00,568,305.6111111111111
17491,5653.67,17,3362,2010-04-28 11:57:00,2011-12-08 16:18:00,589,332.56882352941176
17492,1122.42,3,450,2010-07-09 13:27:00,2011-04-05 15:21:00,270,374.14000000000004
17493,100.91,1,62,2010-11-19 16:57:00,2010-11-19 16:57:00,0,100.91
17494,54.7,1,26,2010-07-26 10:06:00,2010-07-26 10:06:00,0,54.7
17495,806.72,3,367,2010-11-14 11:50:00,2011-12-02 12:08:00,383,268.9066666666667
17496,1412.89,4,675,2010-01-14 13:36:00,2010-12-16 08:39:00,335,353.2225
17497,287.25,2,59,2010-04-08 08:01:00,2010-11-14 14:17:00,220,143.625
17498,272.21999999999997,1,394,2011-09-25 12:25:00,2011-09-25 12:25:00,0,272.21999999999997
17499,1341.3899999999999,2,1086,2010-05-27 09:59:00,2011-02-23 09:14:00,271,670.6949999999999
17500,1138.0,3,17,2011-11-10 09:08:00,2011-11-22 14:25:00,12,379.3333333333333
17501,288.6,2,160,2011-05-03 09:46:00,2011-05-03 09:47:00,0,144.3
17502,689.1,4,376,2011-11-10 16:39:00,2011-11-30 13:13:00,19,172.275
17503,558.96,2,486,2011-11-01 11:12:00,2011-12-07 09:18:00,35,279.48
17504,9490.17,18,5420,2010-02-08 09:22:00,2011-05-17 12:59:00,463,527.2316666666667
17505,2435.48,5,1242,2010-04-13 16:33:00,2011-07-01 12:50:00,443,487.096
17506,302.2,1,139,2011-09-25 11:39:00,2011-09-25 11:39:00,0,302.2
17507,605.58,2,359,2011-02-03 18:08:00,2011-03-23 11:48:00,47,302.79
17508,4579.23,8,2891,2009-12-07 11:46:00,2011-03-04 08:10:00,451,572.40375
17509,6083.64,8,3512,2011-10-07 13:14:00,2011-10-13 10:26:00,5,760.455
17510,514.56,2,422,2010-10-15 10:20:00,2011-11-15 10:00:00,395,257.28
17511,172132.87,60,117174,2009-12-02 10:52:00,2011-12-07 10:12:00,734,2868.8811666666666
17512,5467.820000000001,18,5434,2009-12-10 19:35:00,2011-11-11 12:11:00,700,303.76777777777784
17513,1158.8,3,440,2010-08-17 15:08:00,2011-09-28 16:42:00,407,386.26666666666665
17514,522.0,2,284,2010-02-08 14:00:00,2011-08-03 15:45:00,541,261.0
17515,1602.51,9,527,2010-06-07 13:29:00,2011-11-08 14:04:00,519,178.05666666666667
17516,947.5,6,522,2010-11-26 12:50:00,2011-11-24 16:51:00,363,157.91666666666666
17517,153.94,1,102,2011-02-04 11:48:00,2011-02-04 11:48:00,0,153.94
17518,329.42,2,267,2010-03-28 13:31:00,2010-10-10 12:40:00,195,164.71
17519,4774.17,15,3230,2009-12-01 09:57:00,2011-11-22 16:43:00,721,318.278
17520,546.81,1,365,2011-10-17 12:04:00,2011-10-17 12:04:00,0,546.81
17521,1278.06,5,806,2010-10-01 11:49:00,2011-11-10 11:22:00,404,255.612
17522,1070.71,5,1034,2011-05-05 16:31:00,2011-12-08 12:31:00,216,214.142
17523,652.74,4,872,2011-11-20 13:40:00,2011-11-28 13:20:00,7,163.185
17524,539.14,3,362,2010-09-27 16:20:00,2010-12-13 14:32:00,76,179.71333333333334
17525,1161.9,3,338,2010-10-07 09:12:00,2010-12-15 12:05:00,69,387.3
17526,3939.24,12,1442,2009-12-17 16:18:00,2011-12-05 11:05:00,717,328.27
17527,939.37,4,488,2011-05-05 13:43:00,2011-10-17 12:32:00,164,234.8425
17528,3628.5,8,2138,2011-09-29 13:04:00,2011-12-08 13:27:00,70,453.5625
17529,1240.25,2,790,2010-01-11 12:29:00,2010-04-08 17:51:00,87,620.125
17530,2791.69,12,1741,2009-12-06 16:17:00,2011-12-08 18:42:00,732,232.64083333333335
17531,1266.82,3,472,2010-03-31 12:57:00,2011-06-02 19:17:00,428,422.2733333333333
17532,65.34,1,30,2010-11-19 08:13:00,2010-11-19 08:13:00,0,65.34
17533,34.8,1,24,2010-10-01 09:14:00,2010-10-01 09:14:00,0,34.8
17534,1668.83,5,860,2010-02-25 16:55:00,2011-10-17 12:47:00,598,333.76599999999996
17535,164.4,1,136,2011-03-04 15:20:00,2011-03-04 15:20:00,0,164.4
17536,364.83,3,201,2010-01-26 12:00:00,2011-06-15 13:23:00,505,121.61
17537,887.6700000000001,2,699,2011-02-09 13:37:00,2011-11-10 10:56:00,273,443.83500000000004
17538,98.42,1,134,2011-11-14 12:12:00,2011-11-14 12:12:00,0,98.42
17539,1176.84,4,708,2009-12-13 12:36:00,2010-04-01 12:07:00,108,294.21
17540,1590.6000000000001,6,588,2010-04-19 09:47:00,2011-11-15 11:56:00,575,265.1
17541,119.86,1,44,2010-07-18 11:36:00,2010-07-18 11:36:00,0,119.86
17542,340.85,3,323,2010-03-08 12:08:00,2011-03-15 11:45:00,371,113.61666666666667
17543,120.05,1,62,2010-06-08 12:41:00,2010-06-08 12:41:00,0,120.05
17544,944.82,3,410,2010-11-14 14:47:00,2010-11-14 15:08:00,0,314.94
17545,1409.8600000000001,6,682,2010-05-11 10:04:00,2011-10-27 14:04:00,534,234.9766666666667
17547,727.85,2,223,2010-02-12 14:34:00,2010-11-29 09:41:00,289,363.925
17548,731.26,4,494,2010-11-08 16:19:00,2011-04-20 12:01:00,162,182.815
17549,148.86,2,210,2011-10-19 10:05:00,2011-11-16 09:59:00,27,74.43
17550,2506.64,9,968,2010-02-07 15:07:00,2011-05-26 14:09:00,472,278.5155555555555
17551,290.34,1,142,2010-12-15 14:12:00,2010-12-15 14:12:00,0,290.34
17552,2786.77,12,1951,2010-03-22 09:19:00,2011-10-10 17:00:00,567,232.23083333333332
17553,3757.6,4,2288,2010-04-08 09:44:00,2011-08-02 10:00:00,481,939.4
17554,1952.45,5,1763,2011-07-14 20:01:00,2011-12-08 14:15:00,146,390.49
17555,1045.74,5,739,2010-05-02 16:02:00,2011-11-20 12:22:00,566,209.148
17556,300.67,2,184,2010-11-25 17:00:00,2011-05-18 10:48:00,173,150.335
17557,575.46,4,310,2009-12-07 10:15:00,2011-11-25 12:57:00,718,143.865
17558,259.17,1,54,2010-11-11 14:36:00,2010-11-11 14:36:00,0,259.17
17559,167.62,1,270,2010-07-15 12:02:00,2010-07-15 12:02:00,0,167.62
17560,1895.8,8,1588,2010-02-17 12:11:00,2011-09-06 09:18:00,565,236.975
17561,703.02,4,381,2009-12-06 13:29:00,2011-11-20 12:53:00,713,175.755
17562,1122.38,7,817,2011-06-19 13:06:00,2011-11-25 14:21:00,159,160.34
17563,392.38,2,256,2010-04-07 10:02:00,2010-05-10 14:54:00,33,196.19
17564,454.01,3,146,2011-09-20 14:00:00,2011-11-15 13:27:00,55,151.33666666666667
17565,131.83,1,67,2010-05-02 11:54:00,2010-05-02 11:54:00,0,131.83
17566,869.77,2,497,2011-11-14 13:42:00,2011-12-01 19:54:00,17,434.885
17567,4838.08,9,2908,2010-09-24 10:48:00,2011-12-02 15:48:00,434,537.5644444444445
17568,374.45,1,275,2010-03-16 16:45:00,2010-03-16 16:45:00,0,374.45
17569,344.14,1,159,2011-01-11 14:15:00,2011-01-11 14:15:00,0,344.14
17570,100.0,1,1,2010-11-23 11:56:00,2010-11-23 11:56:00,0,100.0
17571,1630.91,5,991,2010-06-15 12:50:00,2011-10-20 15:57:00,492,326.182
17572,652.21,10,327,2009-12-15 10:00:00,2011-09-29 17:53:00,653,65.221
17573,380.6,3,308,2011-09-07 10:36:00,2011-11-10 13:01:00,64,126.86666666666667
17574,185.65,1,77,2011-04-11 09:47:00,2011-04-11 09:47:00,0,185.65
17575,171.7,1,72,2010-02-10 13:48:00,2010-02-10 13:48:00,0,171.7
17576,8711.95,41,4583,2009-12-03 16:54:00,2011-12-01 17:56:00,728,212.48658536585367
17577,348.75,2,179,2010-02-09 10:10:00,2010-03-04 13:01:00,23,174.375
17578,1047.33,7,529,2010-06-28 11:55:00,2011-05-05 18:38:00,311,149.6185714285714
17579,753.28,4,375,2010-05-10 14:28:00,2011-12-05 12:28:00,573,188.32
17580,541.02,5,223,2010-10-13 14:28:00,2011-04-01 12:41:00,169,108.204
17581,17951.17,43,9519,2009-12-03 12:34:00,2011-12-09 12:21:00,735,417.4690697674418
17582,1446.95,5,603,2010-03-26 12:23:00,2011-04-17 13:18:00,387,289.39
17583,135.95,1,55,2010-05-28 14:24:00,2010-05-28 14:24:00,0,135.95
17584,5309.42,6,2464,2010-01-25 08:17:00,2011-12-02 17:12:00,676,884.9033333333333
17585,2064.71,7,2510,2010-08-18 16:39:00,2011-08-22 13:30:00,368,294.9585714285714
17586,167.4,1,68,2010-03-30 13:12:00,2010-03-30 13:12:00,0,167.4
17587,176.71,1,67,2010-03-21 14:16:00,2010-03-21 14:16:00,0,176.71
17588,2939.55,7,1379,2010-03-12 12:34:00,2011-08-31 13:37:00,537,419.9357142857143
17589,13837.94,18,8704,2010-03-07 13:48:00,2011-10-10 16:58:00,582,768.7744444444445
17590,1468.02,3,822,2011-10-30 14:05:00,2011-12-07 12:55:00,37,489.34
17591,2339.32,8,1028,2010-01-17 16:09:00,2011-09-27 13:42:00,617,292.415
17592,148.3,1,38,2009-12-01 10:49:00,2009-12-01 10:49:00,0,148.3
17593,8092.32,11,5595,2009-12-04 14:35:00,2011-12-06 10:30:00,731,735.6654545454545
17594,2497.88,4,1368,2010-04-14 08:53:00,2011-09-15 16:34:00,519,624.47
17595,386.69,2,228,2011-11-02 16:19:00,2011-11-27 16:08:00,24,193.345
17596,4491.46,13,7010,2009-12-15 13:21:00,2011-11-16 14:11:00,701,345.49692307692305
17597,3484.09,5,2215,2010-05-05 15:33:00,2011-05-10 11:54:00,369,696.818
17598,409.98,1,126,2010-11-23 17:43:00,2010-11-23 17:43:00,0,409.98
17599,52.05,1,11,2010-08-19 12:50:00,2010-08-19 12:50:00,0,52.05
17600,161.67000000000002,1,144,2011-11-22 09:43:00,2011-11-22 09:43:00,0,161.67000000000002
17601,413.08,2,295,2010-11-24 14:29:00,2011-04-14 18:02:00,141,206.54
17602,7354.43,14,5880,2010-03-30 17:25:00,2011-12-07 13:53:00,616,525.3164285714286
17603,1788.38,4,638,2009-12-10 09:44:00,2011-09-22 14:18:00,651,447.095
17604,942.38,6,614,2010-01-27 12:19:00,2011-05-06 13:43:00,464,157.06333333333333
17605,160.75,1,71,2010-04-28 14:45:00,2010-04-28 14:45:00,0,160.75
17606,87.30000000000001,1,42,2009-12-02 13:32:00,2009-12-02 13:32:00,0,87.30000000000001
17607,333.81,1,269,2010-11-28 13:11:00,2010-11-28 13:11:00,0,333.81
17608,488.06,4,528,2010-04-11 13:37:00,2011-11-06 13:06:00,573,122.015
17609,1887.8999999999999,11,1321,2010-04-09 16:54:00,2011-10-30 12:28:00,568,171.62727272727273
17610,1511.94,5,893,2009-12-06 16:07:00,2010-06-17 16:34:00,193,302.38800000000003
17611,8337.53,28,5341,2009-12-01 13:29:00,2011-12-02 13:29:00,731,297.7689285714286
17612,5394.86,18,3521,2009-12-17 11:59:00,2011-10-17 14:59:00,669,299.71444444444444
17613,4544.55,14,2490,2011-02-07 11:20:00,2011-11-17 10:51:00,282,324.6107142857143
17614,386.32,1,235,2011-10-13 16:01:00,2011-10-13 16:01:00,0,386.32
17615,721.8000000000001,6,378,2010-08-11 12:54:00,2011-08-01 14:06:00,355,120.30000000000001
17616,734.4,4,288,2010-09-14 10:43:00,2011-06-19 10:11:00,277,183.6
17617,385.19,1,249,2010-05-30 12:48:00,2010-05-30 12:48:00,0,385.19
17618,4001.64,11,1798,2010-01-24 11:03:00,2011-12-04 11:50:00,679,363.7854545454545
17619,214.37,1,124,2011-01-31 14:18:00,2011-01-31 14:18:00,0,214.37
17620,81.44,1,60,2011-10-11 12:08:00,2011-10-11 12:08:00,0,81.44
17621,3175.12,6,1110,2010-10-04 09:37:00,2011-11-18 17:11:00,410,529.1866666666666
17622,1130.21,2,379,2010-04-20 13:38:00,2010-04-21 12:36:00,0,565.105
17623,2365.77,7,799,2009-12-14 14:36:00,2011-11-07 11:32:00,692,337.96714285714285
17624,1568.63,4,958,2009-12-20 12:35:00,2011-11-25 10:52:00,704,392.1575
17625,5978.9,8,3505,2009-12-15 11:49:00,2011-11-21 13:36:00,706,747.3625
17626,254.0,1,202,2010-04-16 12:15:00,2010-04-16 12:15:00,0,254.0
17627,296.36,1,676,2010-08-18 11:27:00,2010-08-18 11:27:00,0,296.36
17628,75.75,1,79,2011-09-19 15:21:00,2011-09-19 15:21:00,0,75.75
17629,2455.52,10,1903,2010-10-14 13:35:00,2011-12-04 10:56:00,415,245.552
17630,503.6,2,158,2011-04-21 14:03:00,2011-06-23 11:58:00,62,251.8
17631,998.49,7,591,2009-12-09 14:15:00,2011-12-08 09:47:00,728,142.64142857142858
17633,2057.39,7,899,2010-11-15 14:55:00,2011-11-08 13:25:00,357,293.91285714285715
17634,2358.59,9,838,2011-01-06 12:45:00,2011-11-03 13:09:00,301,262.0655555555556
17635,1265.58,3,770,2010-04-28 10:51:00,2010-10-11 15:12:00,166,421.85999999999996
17636,285.56,1,182,2011-11-20 14:40:00,2011-11-20 14:40:00,0,285.56
17637,547.0600000000001,2,280,2011-08-16 13:25:00,2011-11-08 12:51:00,83,273.53000000000003
17638,842.4000000000001,2,432,2009-12-18 09:58:00,2010-03-02 14:32:00,74,421.20000000000005
17639,615.17,6,576,2010-08-13 11:59:00,2011-03-08 15:22:00,207,102.52833333333332
17640,3168.94,6,1692,2010-03-23 09:15:00,2011-09-14 09:13:00,539,528.1566666666666
17642,1824.49,5,1475,2009-12-05 16:01:00,2011-08-12 09:11:00,614,364.898
17643,439.7,2,226,2010-07-22 13:07:00,2010-12-01 14:38:00,132,219.85
17644,6028.6,20,3469,2010-02-16 08:44:00,2011-12-08 13:43:00,660,301.43
17646,3898.79,12,1308,2009-12-16 09:37:00,2011-05-04 13:17:00,504,324.89916666666664
17647,331.65999999999997,3,82,2010-02-08 14:39:00,2011-10-05 15:38:00,604,110.55333333333333
17648,2216.37,5,954,2010-11-19 16:41:00,2011-10-10 09:41:00,324,443.274
17649,1578.89,3,723,2010-08-24 13:01:00,2011-07-24 15:53:00,334,526.2966666666667
17650,166.07999999999998,1,150,2011-11-18 14:52:00,2011-11-18 14:52:00,0,166.07999999999998
17651,5703.52,16,4086,2010-07-01 12:17:00,2011-11-28 10:29:00,514,356.47
17652,4867.72,12,2509,2011-03-03 14:05:00,2011-11-14 12:55:00,255,405.6433333333334
17653,1207.56,4,1409,2011-08-11 15:24:00,2011-11-03 12:46:00,83,301.89
17654,117.55,1,41,2011-03-07 13:17:00,2011-03-07 13:17:00,0,117.55
17655,2976.38,9,1268,2010-10-19 10:20:00,2011-11-29 11:34:00,406,330.7088888888889
17656,1674.69,5,1399,2011-08-03 10:45:00,2011-09-27 13:04:00,55,334.938
17657,126.0,1,60,2010-10-05 14:52:00,2010-10-05 14:52:00,0,126.0
17658,595.42,2,616,2011-05-12 15:23:00,2011-11-14 12:07:00,185,297.71
17659,3586.9900000000002,14,1752,2010-11-18 14:20:00,2011-11-22 13:29:00,368,256.21357142857147
17660,342.22,2,259,2009-12-02 16:02:00,2011-07-21 13:37:00,595,171.11
17662,412.92,2,184,2009-12-17 09:54:00,2010-02-16 09:38:00,60,206.46
17663,5175.83,17,2297,2010-03-04 11:42:00,2011-11-14 08:56:00,619,304.4605882352941
17664,1166.23,4,1058,2010-03-29 17:17:00,2011-11-21 11:29:00,601,291.5575
17665,563.1,1,690,2010-08-03 13:12:00,2010-08-03 13:12:00,0,563.1
17666,2047.8,5,1552,2010-06-30 12:03:00,2011-12-06 09:06:00,523,409.56
17667,3950.7,9,2192,2010-02-23 09:57:00,2011-10-04 14:32:00,588,438.96666666666664
17668,347.75,2,93,2011-11-01 14:45:00,2011-12-08 13:25:00,36,173.875
17669,6142.35,10,3505,2010-04-01 18:48:00,2011-10-28 08:53:00,574,614.235
